praatword,onset,offset,section,subtlfreq,pos,content,vec10
王子,216.7093822,217.031259,6,31.93,NN,1,-0.060555
说道,217.031259,217.3998016,6,3.16,VV,1,-0.29921
没有,218.0075736,218.4089484,6,3226.48,VE,1,-0.28382
多,218.4089484,218.5511929,6,1568.12,VA,1,-0.2524
大,218.5511929,218.7395994,6,1343.24,VA,1,-0.29703
意思,218.7395994,219.1124331,6,573.5,NN,1,-0.06176
那儿,219.5924331,219.7364331,6,305.67,PN,0,
很,219.7364331,220.0262657,6,5979.28,AD,1,-0.29646
小,220.0262657,220.3284331,6,1042.34,VA,1,-0.49901
我,220.7827479,220.9833536,6,50147.83,PN,0,
有,220.9833536,221.24198,6,8618.15,VE,1,-0.42963
三,221.24198,221.4359498,6,504.26,CD,0,
座,221.4359498,221.5717287,6,93.36,NN,1,-0.067179
火山,221.5717287,221.9204331,6,7.9,NN,1,-0.11036
两,222.3282108,222.5286463,6,1090.43,CD,0,
座,222.5286463,222.6644252,6,93.36,NN,1,-0.28224
是,222.6644252,222.819601,6,28253.52,VC,1,-0.49504
活,222.819601,223.0071051,6,343.08,VA,1,-0.14175
的,223.0071051,223.1444331,6,50155.13,DEG,0,
一,223.6601368,223.8541066,6,6069.96,CD,0,
座,223.8541066,224.1124331,6,93.36,NN,1,-0.50055
是,224.3907563,224.546208,6,28253.52,VC,1,-0.55336
熄灭,224.546208,224.9535446,6,4.17,VV,1,-0.18902
了,224.9535446,225.0828577,6,28210.53,PU,0,
的,225.0828577,225.2244331,6,50155.13,DEG,0,
但是,225.6644331,225.9844331,6,1571.49,AD,1,-0.33628
也,226.1108977,226.2596078,6,3928.9,AD,1,-0.31092
很,226.2596078,226.4147837,6,5979.28,AD,1,-0.3112
难,226.4147837,226.5376312,6,305.67,VA,1,-0.13429
说,226.5376312,226.7444331,6,6765.38,VV,1,-0.3933
很,226.996693,227.4298922,6,5979.28,AD,1,-0.61182
难,227.4298922,227.6949843,6,305.67,VA,1,-0.33966
说,227.6949843,228.3544816,6,6765.38,VV,1,-0.56164
地理学,228.9816506,229.5050418,6,0.42,NN,1,-0.057538
家,228.9816506,229.5050418,6,805.63,NN,1,-0.21884
说道,229.5050418,229.9059128,6,3.16,VV,1,-0.48756
我,230.584807,230.7593798,6,50147.83,PN,0,
还,230.7593798,230.9210213,6,3884.93,AD,1,-0.4413
有,230.9210213,231.0632659,6,8618.15,VE,1,-0.41635
一,231.0632659,231.1731821,6,6069.96,CD,0,
朵,231.1731821,231.2895639,6,11.57,M,0,
花儿,231.2895639,231.554656,6,3.22,NN,1,-0.13896
我们,232.2529473,232.8025283,6,11080.02,PN,0,
是,232.9674072,233.1678426,6,28253.52,VC,1,-0.44435
不,233.1678426,233.445866,6,20543.44,AD,1,-0.48975
记载,233.445866,233.8273399,6,5.46,VV,1,-0.2449
花卉,233.8273399,234.3639897,6,0.66,NN,1,-0.076349
的,234.3639897,234.5062342,6,50155.13,DEG,0,
地理学,235.0558153,235.6377247,6,0.42,NN,1,-0.3102
家,235.0558153,235.6377247,6,805.63,NN,1,-0.47021
说,235.6377247,235.8834198,6,6765.38,VV,1,-0.50345
这,236.5364514,236.7430857,6,8554.9,PN,0,
是,236.7430857,236.8982616,6,28253.52,VC,1,-0.61151
为什么,236.8982616,237.4084331,6,1522.16,AD,1,-0.29629
花,237.9392328,238.2431188,6,266.7,VV,1,-0.16504
是,238.5599361,238.715112,6,28253.52,VC,1,-0.69821
我,238.715112,238.8573565,6,50147.83,PN,0,
的,238.8573565,238.9478757,6,50155.13,DEG,0,
星球,238.9478757,239.2582274,6,43.34,NN,1,-0.20949
上,239.2582274,239.4198689,6,3409.33,VV,1,-0.34076
最,239.4198689,239.6590983,6,1385.06,AD,1,-0.34058
美丽,239.6590983,239.9629843,6,75.83,VA,1,-0.23804
的,239.9629843,240.0599692,6,50155.13,DEG,0,
东西,240.0599692,240.5684331,6,1136.54,NN,1,-0.35492
因为,241.3143072,241.7864827,6,1783.29,P,0,
花卉,241.7864827,242.4324331,6,0.66,NN,1,-0.12064
是,242.7563317,242.9503015,6,28253.52,VC,1,-0.71737
短暂,242.9503015,243.8490282,6,10.58,VA,1,-0.08025
的,243.8490282,244.1787768,6,50155.13,DEG,0,
什么,244.8318085,245.4324331,6,7050.42,PN,0,
叫,245.6270846,245.7844331,6,1032.83,VV,1,-0.20719
短暂,245.7844331,246.5364331,6,10.58,VA,1,-0.24816
地理学,247.5524331,248.3639293,6,0.42,NN,1,-0.12979
书籍,248.3639293,248.8964331,6,3.25,NN,1,-0.16311
是,249.0880832,249.2561903,6,28253.52,VC,1,-0.60014
所有,249.2561903,249.851031,6,827.18,DT,0,
书,249.851031,250.0837948,6,213.2,NN,1,-0.26759
中,250.0837948,250.2712989,6,1039.21,NR,1,-0.37204
最,250.2712989,250.6564331,6,1385.06,AD,1,-0.25734
严肃,250.6564331,251.2204388,6,21.25,VA,1,-0.37954
的,251.2204388,251.2980267,6,50155.13,DEG,0,
书,251.2980267,251.6019128,6,213.2,NN,1,-0.44179
地理学,252.3713263,252.927373,6,0.42,NN,1,-0.32915
家,252.3713263,252.927373,6,805.63,NN,1,-0.24692
说道,252.927373,253.3605722,6,3.16,VV,1,-0.24365
这,254.0404331,254.2783151,6,8554.9,PN,0,
类,254.2783151,254.4981476,6,53.48,NN,1,-0.30619
书,254.4981476,254.7604331,6,213.2,NN,1,-0.61196
是,254.7604331,255.1059196,6,28253.52,VC,1,-0.41718
从不,255.1059196,255.7330886,6,15.59,AD,1,-0.30126
会,255.7330886,255.9011957,6,7927.17,VV,1,-0.2911
过时,255.9011957,256.6124183,6,7.72,VA,1,-0.23193
的,256.6124183,256.7524331,6,50155.13,DEG,0,
很,257.3559692,257.8498261,6,5979.28,AD,1,-0.39168
少,257.3559692,257.8498261,6,158.73,VA,1,-0.26074
会,257.8498261,258.0373302,6,7927.17,VV,1,-0.56983
发生,258.0373302,258.4769951,6,673.75,VV,1,-0.20494
一,258.6903619,258.9813166,6,6069.96,CD,0,
座,258.9813166,259.1300267,6,93.36,NN,1,-0.067295
山,259.1300267,259.4884331,6,65.97,NN,1,0.094195
变换,259.4884331,259.9188372,6,2.89,VV,1,-0.22232
了,259.9188372,260.0222878,6,28210.53,PU,0,
位置,260.0222878,260.5977315,6,96.97,NN,1,-0.34296
很,260.9339458,261.4382673,6,5979.28,AD,1,-0.50719
少,260.9339458,261.4382673,6,158.73,VA,1,-0.40132
会,261.4382673,261.5934431,6,7927.17,VV,1,-0.53706
出现,261.5934431,262.0484331,6,218.26,VV,1,-0.37144
一,262.2760638,262.4644331,6,6069.96,CD,0,
个,262.4644331,262.6122781,6,5184,M,0,
海洋,262.6122781,263.0584086,6,13.47,NN,1,-0.15949
干涸,263.0584086,263.6532493,6,1.07,VV,1,-0.31063
的,263.6532493,263.7825625,6,50155.13,DEG,0,
现象,263.7825625,264.4808538,6,15.41,NN,1,-0.38629
我们,265.2050077,265.5994129,6,11080.02,PN,0,
要,265.5994129,265.7675201,6,7114.18,VV,1,-0.3978
写,265.7675201,266.1037344,6,405.08,VV,1,-0.17821
永恒,266.4724331,267.3087603,6,12.82,VA,1,-0.14125
的,267.3087603,267.4833331,6,50155.13,DEG,0,
东西,267.4833331,268.226884,6,1136.54,NN,1,-0.37503
但是,269.0350915,269.6234665,6,1571.49,AD,1,-0.46445
熄灭,270.0308031,270.5044331,6,4.17,VV,1,-0.48525
的,270.5044331,270.6107973,6,50155.13,DEG,0,
火山,270.6107973,271.0004331,6,7.9,NN,1,-0.24883
也,271.3090886,271.4577988,6,3928.9,AD,1,-0.41054
可能,271.4577988,271.7681504,6,1324.25,VV,1,-0.53232
会,271.7681504,271.8974636,6,7927.17,VV,1,-0.44677
再,271.8974636,272.1172961,6,1684.82,AD,1,-0.38273
复苏,272.1172961,272.479373,6,5.31,NN,1,-0.26917
的,272.479373,272.6474802,6,50155.13,DEG,0,
小,273.3393058,273.5332756,6,1042.34,VA,1,-0.18562
王子,273.5332756,273.9764331,6,31.93,NN,1,0.017532
打断,274.1044331,274.5063619,6,27.16,VV,1,-0.2249
了,274.5063619,274.6227438,6,28210.53,PU,0,
地理学,274.6227438,275.2822411,6,0.42,NN,1,-0.071312
家,274.6227438,275.2822411,6,805.63,NN,1,-0.18554
什么,276.0257919,276.4964331,6,7050.42,PN,0,
叫,276.8857247,277.0409005,6,1032.83,VV,1,-0.13626
短暂,277.0409005,277.487031,6,10.58,VA,1,-0.22329
火山,278.3258729,278.9077822,6,7.9,NN,1,-0.095426
是,278.9077822,279.0564924,6,28253.52,VC,1,-0.32164
熄灭,279.0564924,279.6901271,6,4.17,VV,1,-0.25383
了,279.6901271,279.8646999,6,28210.53,PU,0,
的,279.8646999,280.032807,6,50155.13,DEG,0,
也,280.032807,280.3108304,6,3928.9,AD,1,-0.29155
好,280.3108304,280.6147164,6,9977.13,VA,1,-0.26473
苏醒,280.8216175,281.4811148,6,4.65,NR,1,-0.26915
的,281.4811148,281.649222,6,50155.13,DEG,0,
也,281.649222,281.9207797,6,3928.9,AD,1,-0.5414
好,281.9207797,282.2634597,6,9977.13,VA,1,-0.51673
这,282.8030208,282.9387996,6,8554.9,PN,0,
对,282.9387996,283.1263038,6,3958.83,VA,1,-0.39936
我们,283.1263038,283.4043271,6,11080.02,PN,0,
这些,283.4043271,283.7664041,6,1095.05,DT,0,
人,283.7664041,283.9991678,6,5810.26,NN,1,-0.35041
来讲,283.9991678,284.432367,6,9.84,LC,0,
都,284.6134055,284.8164331,6,5294.71,AD,1,-0.52985
是,284.8164331,284.9884138,6,28253.52,VC,1,-0.49796
一,284.9884138,285.3310938,6,6069.96,CD,0,
回,285.3310938,285.4539413,6,902,VV,1,-0.20612
事,285.4539413,285.7707586,6,2912.82,NN,1,-0.33283
地理学,286.1651639,286.6953536,6,0.42,NN,1,-0.0078479
家,286.1651639,286.6953536,6,805.63,NN,1,-0.28376
说,286.6953536,286.9798426,6,6765.38,VV,1,-0.44072
对,287.4906298,287.6975309,6,3958.83,VA,1,-0.58736
我们,287.6975309,288.188921,6,11080.02,PN,0,
来,288.188921,288.4022878,6,5519.32,VV,1,-0.35603
说,288.4022878,288.9777315,6,6765.38,VV,1,-0.56807
重要,289.15877,289.6760228,6,348.08,VA,1,-0.32221
的,289.6760228,289.8118016,6,50155.13,DEG,0,
是,289.8118016,290.0445654,6,28253.52,VC,1,-0.58651
山,290.0445654,290.4777646,6,65.97,NN,1,0.10549
山,291.1782547,291.9929279,6,65.97,NN,1,-0.11793
是,291.9929279,292.3226765,6,28253.52,VC,1,-0.54985
不会,292.3226765,292.9369142,6,19.32,NN,1,-0.33609
变换,292.9369142,293.415373,6,2.89,VV,1,-0.19633
位置,293.415373,293.9908167,6,96.97,NN,1,-0.31432
的,293.9908167,294.3205654,6,50155.13,DEG,0,
但是,295.1996215,295.8404331,6,1571.49,AD,1,-0.42897
短暂,296.3844331,297.0004331,6,10.58,VA,1,-0.16882
是,297.1328538,297.3397549,6,28253.52,VC,1,-0.67677
什么,297.3397549,297.6630379,6,7050.42,PN,0,
意思,297.6630379,298.1364331,6,573.5,NN,1,-0.21124
小,298.6070242,298.8181476,6,1042.34,VA,1,-0.19326
王子,298.8181476,299.2772094,6,31.93,NN,1,-0.0056441
再三,299.2772094,299.7685996,6,1.94,AD,1,-0.10547
地,299.7685996,299.8591188,6,536.84,NN,1,-0.34746
问道,299.8591188,300.2017988,6,0.78,VV,1,-0.14694
他,300.7707768,300.9259527,6,11853.78,PN,0,
一旦,300.9259527,301.1924331,6,87.1,CS,0,
提出,301.1924331,301.4884651,6,42.3,VV,1,-0.16134
一,301.4884651,301.5725186,6,6069.96,CD,0,
个,301.5725186,301.6695035,6,5184,M,0,
问题,301.6695035,302.0380461,6,994.56,NN,1,-0.38598
是,302.2902069,302.4404331,6,28253.52,VC,1,-0.53333
从,302.4404331,302.7444331,6,1410.37,P,0,
不,302.7444331,302.8785819,6,20543.44,AD,1,-0.44581
放过,302.8785819,303.2404331,6,6.29,VV,1,-0.23043
的,303.2404331,303.4091547,6,50155.13,DEG,0,
意思,304.1727917,304.6781731,6,573.5,NN,1,-0.16222
就,304.6781731,304.9689406,6,8246.34,AD,1,-0.43059
是,304.9689406,305.3150923,6,28253.52,VC,1,-0.52782
有,305.868935,306.0644331,6,8618.15,VE,1,-0.52449
很,306.0644331,306.3258552,6,5979.28,AD,1,-0.50599
快,306.3258552,306.6928213,6,1595.1,VA,1,-0.18447
就,306.6928213,306.8866662,6,8246.34,AD,1,-0.57523
会,306.8866662,307.0182039,6,7927.17,VV,1,-0.43057
消失,307.0182039,307.8484331,6,97.27,VV,1,-0.30737
的,307.8484331,307.9874286,6,50155.13,DEG,0,
危险,307.9874286,308.8666539,6,170.24,VA,1,-0.32407
我,309.8484331,310.0484331,6,50147.83,PN,0,
的,310.0484331,310.1820303,6,50155.13,DEG,0,
花,310.1820303,310.528182,6,266.7,VV,1,-0.10988
是,310.9851023,311.1927933,6,28253.52,VC,1,-0.5977
很,311.1927933,311.4000488,6,5979.28,AD,1,-0.59039
快,311.4000488,311.5938938,6,1595.1,VA,1,-0.42004
就,311.5938938,311.7254314,6,8246.34,AD,1,-0.57348
会,311.7254314,311.8362,6,7927.17,VV,1,-0.56601
消失,311.8362,312.2861972,6,97.27,VV,1,-0.4258
的,312.2861972,312.3831196,6,50155.13,DEG,0,
吗,312.3831196,312.6564331,6,7428.1,SP,0,
那,313.2623449,313.7123421,6,5666.37,PN,0,
当然,313.7123421,314.7854124,6,784.37,AD,1,-0.51264
小,315.7871286,316.0155887,6,1042.34,VA,1,-0.27692
王子,316.0155887,316.5140471,6,31.93,NN,1,0.0047235
自言自语,316.5140471,317.310196,6,3.7,NN,1,-0.33094
地,317.310196,317.4348106,6,536.84,NN,1,-0.32017
说,317.4348106,317.6701938,6,6765.38,VV,1,-0.38673
我,318.4524966,318.6601876,6,50147.83,PN,0,
的,318.6601876,318.8401865,6,50155.13,DEG,0,
花,318.8401865,319.1032618,6,266.7,VV,1,-0.12864
是,319.3732601,319.5324899,6,28253.52,VC,1,-0.40061
短暂,319.5324899,320.1347938,6,10.58,VA,1,-0.18806
的,320.1347938,320.3009466,6,50155.13,DEG,0,
而且,320.6298949,321.1124331,6,578.42,AD,1,-0.47722
她,321.4814281,321.6337348,6,6600.39,PN,0,
只有,321.6337348,321.9452713,6,206.16,AD,1,-0.4165
四,321.9452713,322.2291157,6,208.04,CD,0,
根,322.2291157,322.3952685,6,101.65,NN,1,-0.09207
刺,322.3952685,322.6484331,6,43.19,VV,1,-0.15076
来,322.8564331,322.9768034,6,5519.32,VV,1,-0.25889
防御,322.9768034,323.2952629,6,11.36,NN,1,-0.15981
外侮,323.2952629,323.8164331,6,,NN,1,-0.081932
可,324.4098714,324.6765123,6,1374.9,AD,1,-0.33282
我,324.6765123,324.8703572,6,50147.83,PN,0,
还,325.2026629,325.3480466,6,3884.93,AD,1,-0.40265
把,325.3480466,325.4726612,6,3712.28,BA,0,
她,325.4726612,325.6180449,6,6600.39,PN,0,
独自,325.6180449,325.9434275,6,38.42,AD,1,-0.29261
留,325.9434275,326.1026573,6,276.39,VV,1,-0.19282
在,326.1026573,326.2272719,6,12811.05,P,0,
家,326.2272719,326.4903472,6,805.63,NN,1,-0.15593
里,326.4903472,326.6724331,6,1886.22,NN,1,-0.23021
这,327.7503393,327.9026461,6,8554.9,PN,0,
是,327.9026461,328.0480298,6,28253.52,VC,1,-0.35102
他,328.0480298,328.3595663,6,11853.78,PN,0,
第一,328.5464882,328.7818714,6,542.29,OD,0,
次,328.7818714,328.920332,6,1307.83,M,0,
产生,328.920332,329.2727663,6,46.14,VV,1,-0.18766
了,329.2727663,329.3627657,6,28210.53,PU,0,
后悔,329.3627657,329.8127629,6,40.48,VV,1,-0.097787
但,330.5396815,330.6712191,6,2034.22,AD,1,-0.50053
他,330.6712191,330.8884331,6,11853.78,PN,0,
又,331.1284331,331.2527539,6,1060.05,AD,1,-0.37989
重新,331.2527539,331.6265978,6,138.23,AD,1,-0.30068
振作,331.6265978,331.9589034,6,15.38,VV,1,-0.31125
起来,331.9589034,332.291209,6,1109.06,VV,1,-0.37022
您,332.6581298,332.8104365,6,515.08,PN,0,
是否,332.8104365,333.2004331,6,191.79,VV,1,-0.32561
能,333.7044331,333.8683522,6,4967.91,VV,1,-0.3819
建议,333.8683522,334.1937348,6,113.84,VV,1,-0.35319
我,334.1937348,334.2906573,6,50147.83,PN,0,
去,334.2906573,334.4221949,6,4860.53,VV,1,-0.41278
看,334.4221949,334.6160399,6,3056.83,VV,1,-0.28153
些,334.6160399,334.7475775,6,634.52,CD,0,
什么,334.7475775,335.0724331,6,7050.42,PN,0,
小,335.7721865,336.0006466,6,1042.34,VA,1,-0.17012
王子,336.0006466,336.3052601,6,31.93,NN,1,-0.022916
问道,336.3052601,336.69295,6,0.78,VV,1,-0.29788
地球,337.5734348,338.3280455,6,68.35,NN,1,-0.25929
这,338.3280455,338.5426595,6,8554.9,PN,0,
颗,338.5426595,338.7226584,6,73.39,M,0,
行星,338.7226584,339.463423,6,10.31,NN,1,-0.30525
地理学,340.1349573,340.8134146,6,0.42,NN,1,-0.10706
家,340.1349573,340.8134146,6,805.63,NN,1,-0.21967
回答,340.8134146,341.2426427,6,121.32,VV,1,-0.30891
他,341.2426427,341.4018725,6,11853.78,PN,0,
说,341.4018725,341.6580247,6,6765.38,VV,1,-0.4658
它,342.2452814,342.5498949,6,1461.37,PN,0,
的,342.5498949,342.6468174,6,50155.13,DEG,0,
名望,342.6468174,343.3321977,6,1.52,NN,1,-0.09669
很,343.6437342,344.1906539,6,5979.28,AD,1,-0.33083
高,344.1906539,345.0075719,6,221.04,VA,1,-0.079577
于是,346.2019005,346.4649758,6,58.13,AD,1,-0.26299
小,346.4649758,346.6242056,6,1042.34,VA,1,-0.18428
王子,346.6242056,347.1444331,6,31.93,NN,1,-0.078225
就,347.3926623,347.5588151,6,8246.34,AD,1,-0.46499
走,347.5588151,347.7734292,6,1945.3,VV,1,-0.28684
了,347.7734292,347.9949663,6,28210.53,PU,0,
他,348.6457314,348.8118842,6,11853.78,PN,0,
一边,348.8118842,349.1164977,6,77.33,AD,1,-0.35458
走,349.1164977,349.4324331,6,1945.3,VV,1,-0.49879
一边,349.7924331,350.0372612,6,77.33,AD,1,-0.50372
想,350.0372612,350.3626438,6,6325.1,VV,1,-0.42377
着,350.0372612,350.3626438,6,2983.65,VV,1,-0.36104
他,350.3626438,350.5357197,6,11853.78,PN,0,
的,350.5357197,350.6464882,6,50155.13,DEG,0,
花,350.6464882,350.8887944,6,266.7,VV,1,-0.12398
第七,351.8324331,352.2057609,6,16.45,OD,0,
个,352.2057609,352.3026834,6,5184,M,0,
行星,352.3026834,352.7844331,6,10.31,NN,1,-0.088306
于是,353.2244331,353.7524331,6,58.13,AD,1,-0.40385
就,354.2324331,354.3657475,6,8246.34,AD,1,-0.6155
是,354.3657475,354.4972851,6,28253.52,VC,1,-0.29598
地球,354.4972851,355.0026666,6,68.35,NN,1,-0.3816
了,355.0026666,355.1284331,6,28210.53,PU,0,
地球,356.0164331,356.4404331,6,68.35,NN,1,-0.57052
可,356.6737326,356.8260393,6,1374.9,AD,1,-0.28309
不,356.8260393,356.9160387,6,20543.44,AD,1,-0.39295
是,356.9160387,357.0337303,6,28253.52,VC,1,-0.51838
一,357.0337303,357.1375758,6,6069.96,CD,0,
颗,357.1375758,357.2968056,6,73.39,M,0,
普通,357.2968056,357.6914185,6,52.61,VA,1,-0.30412
的,357.6914185,357.7675719,6,50155.13,DEG,0,
行星,357.7675719,358.203723,6,10.31,NN,1,-0.55093
它,358.7921809,358.9998719,6,1461.37,PN,0,
上面,358.9998719,359.3364331,6,159.87,NN,1,-0.34648
有,359.5924331,359.7366646,6,8618.15,VE,1,-0.52781
一百一十一,359.7366646,360.5444331,6,0.03,CD,0,
个,360.5444331,360.6574281,6,5184,M,0,
国王,360.6574281,361.052041,6,53.6,NN,1,-0.17265
当然,361.6084331,361.9524331,6,784.37,AD,1,-0.46855
没有,362.3524331,362.5958775,6,3226.48,VE,1,-0.56449
漏掉,362.5958775,362.8797219,6,5.57,VV,1,-0.28026
黑人,362.8797219,363.2327966,6,61.79,NN,1,-0.34092
国王,363.2327966,363.5651023,6,53.6,NN,1,-0.37762
七千,364.2794342,364.7225084,6,0.69,CD,0,
个,364.7225084,364.7986618,6,5184,M,0,
地理学,364.7986618,365.4217348,6,0.42,NN,1,-0.092293
家,364.7986618,365.4217348,6,805.63,NN,1,-0.17846
九十万,365.7886556,366.3632674,6,0.06,CD,0,
个,366.3632674,366.4532668,6,5184,M,0,
实业家,366.4532668,367.0624938,6,0.3,NN,1,0.06506
七百五十万,367.512491,368.336332,6,,CD,0,
个,368.336332,368.4194084,6,5184,M,0,
酒鬼,368.4194084,368.8549707,6,10.85,NN,1,-0.24708
三亿一千一百万,368.9934314,370.2811157,6,,CD,0,
个,370.2811157,370.4195764,6,5184,M,0,
爱,370.4195764,370.5649601,6,927.73,VV,1,-0.14701
虚荣,370.5649601,370.9803421,6,1.25,VA,1,-0.32994
的,370.9803421,371.0564955,6,50155.13,DEG,0,
人,371.0564955,371.2164331,6,5810.26,NN,1,-0.40346
也,371.8526444,372.0187972,6,3928.9,AD,1,-0.35143
就,372.0187972,372.1641809,6,8246.34,AD,1,-0.3654
是,372.1641809,372.2749494,6,28253.52,VC,1,-0.35403
说,372.2749494,372.4964331,6,6765.38,VV,1,-0.43099
大约,372.9714331,373.3924331,6,40.18,AD,1,-0.21005
有,373.6324331,373.7814281,6,8618.15,VE,1,-0.42819
二十亿,373.7814281,374.3006556,6,0.33,CD,0,
的,374.3006556,374.4045011,6,50155.13,DEG,0,
大人,374.4045011,374.8564331,6,82.99,NN,1,-0.24985
为了,375.8804331,376.0729522,6,544.74,P,0,
使,376.0729522,376.1767978,6,146.51,VV,1,-0.32748
你们,376.1767978,376.6324331,6,3366.85,PN,0,
对,376.8191264,376.9298949,6,3958.83,VA,1,-0.53869
地球,376.9298949,377.2137393,6,68.35,NN,1,-0.32167
的,377.2137393,377.2968157,6,50155.13,DEG,0,
大小,377.2968157,377.7052747,6,11.27,VA,1,-0.32522
有,377.7052747,377.8921966,6,8618.15,VE,1,-0.628
一,377.8921966,377.9614269,6,6069.96,CD,0,
个,377.9614269,378.0791185,6,5184,M,0,
概念,378.0791185,378.4484331,6,10.61,NN,1,-0.33778
我,379.0484331,379.1314196,6,50147.83,PN,0,
想,379.1314196,379.2629573,6,6325.1,VV,1,-0.33395
要,379.2629573,379.3944949,6,7114.18,VV,1,-0.55271
告诉,379.3944949,379.6506472,6,1824.99,VV,1,-0.27818
你们,379.6506472,379.9524331,6,3366.85,PN,0,
在,380.7306405,380.8898702,6,12811.05,P,0,
发明,380.8898702,381.1889724,6,28.62,VV,1,-0.11988
电,381.1889724,381.4243556,6,46.23,NN,1,-0.065951
之前,381.4243556,381.8812758,6,452.71,AD,1,-0.36271
在,382.2620427,382.4628106,6,12811.05,P,0,
六,382.4628106,382.6151174,6,116.2,CD,0,
个,382.6151174,382.7051168,6,5184,M,0,
大洲,382.7051168,383.0097303,6,0.18,NN,1,-0.0039494
上,383.0097303,383.2004331,6,3409.33,VV,1,-0.43571
为了,383.6804331,383.9166477,6,544.74,P,0,
点,383.9166477,384.1312618,6,2315.14,NN,1,-0.29467
路灯,384.1312618,384.4404331,6,1.4,NN,1,-0.21967
需要,384.8789494,385.1766399,6,1322.4,VV,1,-0.49297
维持,385.1766399,385.4872808,6,22.36,VV,1,-0.24585
一,385.4872808,385.6257415,6,6069.96,CD,0,
支,385.6257415,385.8324331,6,99,VV,1,-0.1591
为数,386.0964331,386.4565056,6,,VV,1,-0.27745
四十六万二千五百一十一,386.4565056,388.5611079,6,,CD,0,
人,388.5611079,388.7064916,6,5810.26,NN,1,-0.27274
的,388.7064916,388.796491,6,50155.13,DEG,0,
真正,388.796491,389.198027,6,211.35,VA,1,-0.2922
大军,389.198027,389.5844331,6,2.56,NN,1,-0.21009
从,390.1797421,390.3805101,6,1410.37,P,0,
稍,390.3805101,390.7335848,6,48.65,AD,1,-0.32343
远,390.3805101,390.7335848,6,195.85,VA,1,-0.21903
的,390.7335848,390.8097382,6,50155.13,DEG,0,
地方,390.8097382,391.0589674,6,696.29,NN,1,-0.41311
看,391.0589674,391.2112741,6,3056.83,VV,1,-0.2018
过去,391.2112741,391.5364331,6,401.98,NT,1,-0.36579
它,392.0351151,392.1666528,6,1461.37,PN,0,
给,392.1666528,392.3535747,6,3494.19,VV,1,-0.26115
人,392.3535747,392.5474196,6,5810.26,NN,1,-0.5861
以,392.5474196,392.6443421,6,390,P,0,
一,392.6443421,392.7758798,6,6069.96,CD,0,
种,392.7758798,393.0004331,6,468.48,VV,1,-0.20448
壮丽,393.2189539,393.634336,6,0.72,VA,1,-0.19043
辉煌,393.634336,393.9943337,6,5.13,VA,1,-0.14006
的,393.9943337,394.0774101,6,50155.13,DEG,0,
印象,394.0774101,394.4443309,6,52.4,NN,1,-0.22657
这,395.0904556,395.2358393,6,8554.9,PN,0,
支,395.2358393,395.3535309,6,99,VV,1,-0.1623
军队,395.3535309,395.6442983,6,55.74,NN,1,-0.25331
的,395.6442983,395.7135286,6,50155.13,DEG,0,
行动,395.7135286,396.1684331,6,190.93,NN,1,-0.24895
就,396.5027545,396.6342921,6,8246.34,AD,1,-0.40276
像,396.6342921,396.800445,6,1497.29,AD,1,-0.21556
歌剧院,396.800445,397.2084331,6,1.85,NN,1,-0.016647
的,397.2084331,397.3127495,6,50155.13,DEG,0,
芭蕾舞,397.3127495,397.7142854,6,6.47,NN,1,-0.15001
动作,397.7142854,398.0742832,6,86.92,NN,1,-0.28245
一样,398.0742832,398.3165894,6,860.33,VA,1,-0.41524
那么,398.7444331,398.9631252,6,1245.85,AD,1,-0.39769
有条不紊,398.9631252,399.738505,6,1.1,VV,1,-0.21639
首先,400.354655,400.6661915,6,108.03,AD,1,-0.29828
出现,400.6661915,400.9984972,6,218.26,VV,1,-0.29547
的,400.9984972,401.1444331,6,50155.13,DEG,0,
是,401.372341,401.5038786,6,28253.52,VC,1,-0.43155
新西兰,401.5038786,402.0164331,6,2.59,NR,1,-0.14853
和,402.0164331,402.189259,6,4483.86,P,0,
澳大利亚,402.189259,402.6644331,6,8.08,NR,1,-0.35118
的,402.6644331,402.7569478,6,50155.13,DEG,0,
点灯,402.7569478,403.2380494,6,0.51,NN,1,0.0444
人,402.7569478,403.2380494,6,5810.26,NN,1,-0.26844
点,403.9580449,404.2695814,6,2315.14,NN,1,-0.31159
着,403.9580449,404.2695814,6,2983.65,VV,1,-0.34115
了,404.2695814,404.3595809,6,28210.53,PU,0,
灯,404.3595809,404.5604331,6,48.98,NN,1,-0.20916
